,ad_id,labels,labeler_userid,advertiser_id,campaign_id
97,302018,['مهاجرت'],sadegh_majidi,37045,110575
98,232583,['خودرو'],Ro_Kh,4759,74753
99,297982,['کسب و کار'],sadegh_majidi,28479,109085
0,265496,['تکنولوژی'],mahlatrk,27999,96719
1,296747,['هیچکدام'],Ro_Kh,36601,108673
2,292736,['بورس'],mahlatrk,16986,107267
3,303874,"['سلامت', 'تناسب اندام']",Ro_Kh,23636,85006
4,238340,['لوازم منزل'],Ro_Kh,26533,74988
5,278654,['کسب و کار'],Ro_Kh,20986,101375
6,294227,['زیبایی'],Ro_Kh,619,107756
7,296185,"['زنانه', 'پوشاک']",mahlatrk,619,108506
8,258696,['ارزدیجیتال'],Ro_Kh,9671,90952
9,300284,['کسب و کار'],mahlatrk,9138,109905
10,292853,['تکنولوژی'],Ro_Kh,4446,107329
11,302931,['زیبایی'],Ro_Kh,85,110921
12,308685,['سلامت'],Ro_Kh,35517,106230
13,291552,['سلامت'],Ro_Kh,35711,106888
14,303067,"['پوشاک', 'زنانه']",Ro_Kh,619,110803
15,302928,"['زیبایی', 'سلامت']",Ro_Kh,85,110915
16,301988,['کسب و کار'],Ro_Kh,8031,110571
17,296707,['کسب و کار'],Ro_Kh,34647,108661
18,297391,['هیچکدام'],Ro_Kh,32575,108873
19,295718,['کسب و کار'],Ro_Kh,28479,108290
20,264486,['تکنولوژی'],mahlatrk,4446,96456
21,296049,['تکنولوژی'],Ro_Kh,27786,108428
22,292583,['سلامت'],mahlatrk,29189,107229
23,250413,['هیچکدام'],Ro_Kh,20356,91257
24,303421,['کنکور'],Ro_Kh,26003,110993
25,298952,['کسب و کار'],Ro_Kh,36776,109390
26,297819,['هیچکدام'],Ro_Kh,36637,108810
27,301114,"['سلامت', 'تناسب اندام', 'زیبایی']",Ro_Kh,36908,110258
28,223143,['تکنولوژی'],Ro_Kh,26476,80427
29,252090,['پوشاک'],Ro_Kh,17012,91890
30,299899,"['تناسب اندام', 'سلامت']",Ro_Kh,23636,85006
31,285766,['سلامت'],Ro_Kh,9277,104537
32,299978,['لوازم منزل'],Ro_Kh,9343,109784
33,223285,['هیچکدام'],Ro_Kh,4047,80473
34,303314,['کسب و کار'],Ro_Kh,36622,111075
35,287113,['مواد غذایی'],Ro_Kh,35592,105134
36,303126,['هیچکدام'],Ro_Kh,26441,111025
37,297073,['مواد غذایی'],Ro_Kh,34599,106641
38,301737,['پوشاک'],Ro_Kh,762,110478
39,299494,"['زیبایی', 'سلامت']",Ro_Kh,16211,109607
40,263975,['سلامت'],Ro_Kh,25801,73363
41,302845,"['بورس', 'ارزدیجیتال', 'پول مفت']",Ro_Kh,13489,55931
42,295846,['هیچکدام'],Ro_Kh,20940,88635
43,302950,['کسب و کار'],Ro_Kh,4862,110931
44,294097,['مسکن'],Ro_Kh,36140,107727
45,303043,['هیچکدام'],Fatemehhajizadeh,11731,110856
46,301690,"['زیبایی', 'زنانه']",Fatemehhajizadeh,35539,110318
47,301613,['تکنولوژی'],Fatemehhajizadeh,22791,110453
48,302295,['پوشاک'],Fatemehhajizadeh,619,110705
49,258258,['هیچکدام'],Ro_Kh,5577,89176
50,297357,['تکنولوژی'],Ro_Kh,26520,108797
51,238727,"['سلامت', 'مواد غذایی']",Yasaman_zlf,20234,67240
52,196170,['لوازم منزل'],Yasaman_zlf,14201,67837
53,293168,"['زیبایی', 'زنانه']",Yasaman_zlf,34973,106504
54,290391,"['ارزدیجیتال', 'تکنولوژی']",Yasaman_zlf,35692,105980
55,295276,['پوشاک'],Ro_Kh,10982,103082
56,298093,['مهاجرت'],Niloofar_Moradi98,26149,109119
57,286892,['تکنولوژی'],Ro_Kh,34973,105021
58,288168,['هیچکدام'],Yasaman_zlf,27492,104842
59,299947,['ارزدیجیتال'],Ro_Kh,36458,108374
60,278752,['پول مفت'],Yasaman_zlf,20986,101375
61,296177,"['پوشاک', 'زنانه']",Ro_Kh,619,108504
62,295612,['گردشگری'],Yasaman_zlf,7170,32340
63,226401,['سلامت'],Ro_Kh,25801,81741
64,211695,['لوازم منزل'],Ro_Kh,24522,75576
65,283988,['هیچکدام'],Yasaman_zlf,35185,103675
66,259419,['هیچکدام'],Niloofar_Moradi98,26336,94639
67,297718,"['پوشاک', 'کودک']",Ro_Kh,619,108499
68,298122,['کودک'],Hosseinyousefi,29158,109168
69,302916,['هیچکدام'],Yasaman_zlf,34595,110904
70,299131,['سلامت'],Ro_Kh,25025,109430
71,229975,"['تناسب اندام', 'زنانه']",Yasaman_zlf,24636,80235
72,299146,['تکنولوژی'],Ro_Kh,32281,109440
73,301983,['تکنولوژی'],Hosseinyousefi,14786,110558
74,292376,['ارزدیجیتال'],Yasaman_zlf,30319,107134
75,302273,['مواد غذایی'],Ro_Kh,32715,110551
76,302976,['ارزدیجیتال'],Ro_Kh,34597,110952
77,294959,['کسب و کار'],Hosseinyousefi,33400,98216
78,292544,"['زیبایی', 'سلامت']",Ro_Kh,29189,107216
79,297983,"['کسب و کار', 'مواد غذایی']",Hosseinyousefi,28479,109085
80,300156,['ارزدیجیتال'],Ro_Kh,36137,109874
81,248880,['زیبایی'],Ro_Kh,6101,86577
82,300263,['زیبایی'],Hosseinyousefi,35794,108809
83,298341,['پول مفت'],Yasaman_zlf,18981,109047
84,298848,['لوازم منزل'],Ro_Kh,25421,109363
85,300733,['تناسب اندام'],Ro_Kh,8751,110121
86,296004,"['پوشاک', 'مردانه']",Yasaman_zlf,762,108399
87,297185,['مردانه'],Hosseinyousefi,17768,108795
88,170033,['بورس'],Ro_Kh,20272,54803
89,300462,['ارزدیجیتال'],Yasaman_zlf,29736,109987
90,300447,['مواد غذایی'],Hosseinyousefi,36904,109976
91,292418,['لوازم منزل'],Ro_Kh,35687,107150
92,249753,['لوازم منزل'],Hosseinyousefi,19508,91067
93,301632,['کنکور'],Ro_Kh,18981,110465
94,283424,['خودرو'],Yasaman_zlf,35110,103375
95,303181,"['پوشاک', 'کودک']",Yasaman_zlf,619,110399
96,300606,['تناسب اندام'],Hosseinyousefi,23636,85006
97,285573,['هیچکدام'],Ro_Kh,35143,104441
98,278716,['هیچکدام'],Yasaman_zlf,12072,101420
99,211077,['ارزدیجیتال'],Yasaman_zlf,11838,75261
0,299898,['تناسب اندام'],Yasaman_zlf,23636,85006
1,299094,['ارزدیجیتال'],Yasaman_zlf,36172,107479
2,290137,['هیچکدام'],Ro_Kh,29009,102172
3,301364,"['کودک', 'پوشاک']",Yasaman_zlf,619,110399
4,291238,['خودرو'],Ro_Kh,29533,106804
5,280418,['بورس'],Yasaman_zlf,2165,102312
6,196654,['کسب و کار'],Ro_Kh,4047,68098
7,291517,['خودرو'],Yasaman_zlf,28435,81248
8,299739,['کنکور'],Ro_Kh,15367,109688
9,302127,['سلامت'],Yasaman_zlf,25801,95295
10,252395,['لوازم منزل'],Ro_Kh,25786,72767
11,298852,"['سلامت', 'زیبایی']",Yasaman_zlf,18762,109365
12,165143,['پول مفت'],Ro_Kh,808,53773
13,287077,['ارزدیجیتال'],Yasaman_zlf,16699,103110
14,215046,['سلامت'],Ro_Kh,19583,77149
15,182953,['تکنولوژی'],Ro_Kh,1450,61890
16,302717,['هیچکدام'],Yasaman_zlf,36336,110824
17,297794,['کسب و کار'],Yasaman_zlf,24900,108826
18,302266,['پول مفت'],Ro_Kh,31660,108687
19,198092,['لوازم منزل'],Ro_Kh,21208,68730
20,299784,"['پوشاک', 'کودک']",Ro_Kh,33191,109706
21,296070,['مسکن'],Ro_Kh,33794,108080
22,299028,"['زیبایی', 'مردانه']",Yasaman_zlf,19890,102867
23,244602,"['تکنولوژی', 'لوازم منزل']",Ro_Kh,17817,61239
24,301618,"['پوشاک', 'مردانه']",Yasaman_zlf,619,110458
25,299630,"['تناسب اندام', 'زنانه']",Ro_Kh,23636,109609
26,302168,"['زیبایی', 'سلامت']",Ro_Kh,37011,110650
27,299346,"['زنانه', 'پوشاک']",Ro_Kh,22126,67680
28,291633,['مهاجرت'],Ro_Kh,3355,106912
29,199143,['سلامت'],Ro_Kh,13106,69300
30,191462,['تکنولوژی'],Ro_Kh,2126,65164
31,302347,['تکنولوژی'],Ro_Kh,33079,110716
32,280840,['خودرو'],Ro_Kh,26890,101415
33,297339,"['پوشاک', 'مردانه']",Ro_Kh,21961,108814
34,300631,['لوازم منزل'],Ro_Kh,25218,110061
35,301374,['لوازم منزل'],Ro_Kh,25218,110406
36,245289,['کسب و کار'],zahrabgh76,28258,81450
37,301350,['پوشاک'],Ro_Kh,619,110392
38,275002,"['کسب و کار', 'تکنولوژی']",Ro_Kh,28258,81452
39,301841,['مردانه'],zahrabgh76,619,110395
40,300357,['کنکور'],Ro_Kh,14689,109949
41,299870,['هیچکدام'],Ro_Kh,24114,109739
42,252585,['مواد غذایی'],Ro_Kh,14485,92120
43,299553,['تکنولوژی'],Ro_Kh,14522,109646
44,287774,['زیبایی'],Ro_Kh,19890,102872
45,279102,['مهاجرت'],Ro_Kh,34538,101695
46,302926,['زیبایی'],Ro_Kh,85,110914
47,295599,['هیچکدام'],Ro_Kh,2200,90606
48,301233,['پول مفت'],Ro_Kh,34422,110319
49,298134,"['سلامت', 'کودک']",Ro_Kh,29158,109168
50,299407,['خودرو'],Ro_Kh,3534,109580
51,281769,['تکنولوژی'],Ro_Kh,7170,26394
52,295967,['کسب و کار'],Ro_Kh,28479,108389
53,300562,['مواد غذایی'],Ro_Kh,34599,110068
54,293328,['مواد غذایی'],Ro_Kh,36128,107168
55,281845,"['پوشاک', 'زنانه']",Ro_Kh,19637,56862
56,208971,['لوازم منزل'],Ro_Kh,26533,74145
57,283079,"['کودک', 'زنانه']",Ro_Kh,34920,103292
58,289041,['تکنولوژی'],Ro_Kh,35692,105980
59,292851,['تکنولوژی'],Ro_Kh,4446,107329
60,301020,"['زیبایی', 'مردانه']",Ro_Kh,6101,52670
61,263934,"['زیبایی', 'سلامت']",Ro_Kh,11380,96321
62,303201,"['زیبایی', 'زنانه']",Ro_Kh,619,110651
63,299863,['هیچکدام'],Ro_Kh,2437,109731
64,213326,['بورس'],Ro_Kh,8882,76267
65,302137,['کسب و کار'],Ro_Kh,35933,108318
66,302721,"['زیبایی', 'مردانه']",Ro_Kh,32445,110812
67,301626,['کنکور'],Ro_Kh,18981,110465
68,296117,['پوشاک'],Ro_Kh,619,108461
69,260417,['تکنولوژی'],Ro_Kh,32069,95005
70,299515,['مواد غذایی'],Ro_Kh,2614,109558
71,295724,['بورس'],Ro_Kh,31943,93337
72,299355,['کنکور'],Ro_Kh,9847,109547
73,294368,['ارزدیجیتال'],Ro_Kh,23881,107809
74,294287,"['مسکن', 'گردشگری']",Ro_Kh,1268,107786
75,293910,['پوشاک'],Ro_Kh,36279,107660
76,298186,['مواد غذایی'],Ro_Kh,28206,109186
77,304109,['زیبایی'],Ro_Kh,36689,111393
78,284156,['هیچکدام'],Ro_Kh,4766,48191
79,211673,"['پوشاک', 'مردانه']",Ro_Kh,6036,75577
80,303282,['پول مفت'],Ro_Kh,32079,110271
81,298718,['کسب و کار'],Ro_Kh,20835,109336
82,300348,"['زیبایی', 'زنانه']",Ro_Kh,36382,107857
83,287347,"['تکنولوژی', 'کسب و کار']",Ro_Kh,9296,84515
84,295101,['خودرو'],Ro_Kh,4759,74753
85,302919,['هیچکدام'],Ro_Kh,2603,110908
86,303295,['کنکور'],Ro_Kh,9847,111094
87,270937,['تکنولوژی'],Z_Mohajeri,27786,98756
88,296651,['مواد غذایی'],Hosseinyousefi,2523,108583
89,295217,['ارزدیجیتال'],Hosseinyousefi,36172,108113
90,277566,"['زیبایی', 'سلامت', 'مواد غذایی']",Z_Mohajeri,14033,101302
91,292242,['مردانه'],Hosseinyousefi,2523,107075
92,303283,['کسب و کار'],Hosseinyousefi,5884,111071
93,302930,['تناسب اندام'],Hosseinyousefi,85,110920
94,294387,"['کودک', 'کنکور']",Z_Mohajeri,33710,107814
95,245163,"['مردانه', 'زیبایی']",Hosseinyousefi,19643,89293
96,302144,"['پول مفت', 'تکنولوژی', 'کسب و کار', 'کودک']",Z_Mohajeri,24442,110640
97,296845,"['سلامت', 'مواد غذایی', 'تناسب اندام']",Z_Mohajeri,20057,77463
98,303101,"['مردانه', 'تناسب اندام', 'پوشاک']",Z_Mohajeri,35429,111020
99,298859,['هیچکدام'],Z_Mohajeri,18730,50362
0,301773,"['پوشاک', 'مردانه']",Fateme//Moradi,619,110395
1,295446,['کسب و کار'],Fateme//Moradi,28415,101462
2,298259,"['کسب و کار', 'لوازم منزل', 'گردشگری', 'مواد غذایی', 'تکنولوژی']",Z_Mohajeri,36730,109206
3,298344,['کسب و کار'],Fateme//Moradi,18981,109042
4,299514,"['پول مفت', 'مواد غذایی', 'سلامت']",Z_Mohajeri,2614,109558
5,303318,"['سلامت', 'کسب و کار']",Fateme//Moradi,27841,111059
6,267425,"['زیبایی', 'کسب و کار']",Fateme//Moradi,27022,92388
7,228281,"['کسب و کار', 'مسکن']",Fateme//Moradi,12316,82526
8,294028,['تکنولوژی'],Z_Mohajeri,26476,91884
9,291558,"['بورس', 'ارزدیجیتال', 'کسب و کار']",Fateme//Moradi,16699,103123
10,303088,"['زیبایی', 'زنانه']",Fateme//Moradi,28724,111016
11,170031,"['مردانه', 'مسکن']",Z_Mohajeri,20272,54803
12,277006,['کسب و کار'],Fateme//Moradi,20085,101117
13,182463,"['سلامت', 'زیبایی', 'تناسب اندام']",Fateme//Moradi,18761,61689
14,258697,"['ارزدیجیتال', 'پول مفت', 'تکنولوژی', 'کسب و کار', 'بورس']",Z_Mohajeri,9671,90952
15,283446,"['کودک', 'تکنولوژی']",Z_Mohajeri,19132,102961
16,283785,"['مسکن', 'لوازم منزل', 'تکنولوژی']",Z_Mohajeri,19508,91071
17,263113,"['ارزدیجیتال', 'بورس', 'تکنولوژی', 'کسب و کار']",Z_Mohajeri,29736,95987
18,284813,['هیچکدام'],Z_Mohajeri,22727,104045
19,300260,['مواد غذایی'],Arioebrahimii,36778,109411
20,217765,['تناسب اندام'],Arioebrahimii,13864,78288
21,301113,"['سلامت', 'تناسب اندام']",Arioebrahimii,36908,110260
22,302474,['کسب و کار'],Arioebrahimii,35933,110786
23,232172,"['تکنولوژی', 'مردانه', 'زنانه', 'پوشاک', 'تناسب اندام']",Z_Mohajeri,6036,84184
24,289043,['ارزدیجیتال'],Arioebrahimii,35692,105980
25,303081,['مردانه'],Arioebrahimii,37157,111010
26,249759,"['لوازم منزل', 'مواد غذایی', 'تکنولوژی']",Z_Mohajeri,19508,91071
27,301763,"['زنانه', 'زیبایی']",Z_Mohajeri,22865,110512
28,301961,['پول مفت'],Milad_Mirzazadeh,31943,93343
29,268403,['کودک'],Milad_Mirzazadeh,26551,97797
30,290588,"['بورس', 'ارزدیجیتال']",Milad_Mirzazadeh,16986,106513
31,297050,"['زیبایی', 'زنانه']",Milad_Mirzazadeh,19890,106925
32,300661,"['تکنولوژی', 'کسب و کار']",Z_Mohajeri,89,99650
33,297802,['تناسب اندام'],Milad_Mirzazadeh,18761,108987
34,295422,['زیبایی'],Milad_Mirzazadeh,19890,106728
35,278719,['هیچکدام'],KA_JAVAD,12072,101422
36,301275,"['پوشاک', 'زنانه']",Milad_Mirzazadeh,10117,110155
37,226886,['تکنولوژی'],Milad_Mirzazadeh,2126,31351
38,200930,['کسب و کار'],Milad_Mirzazadeh,1028,61437
39,300444,"['پول مفت', 'تکنولوژی']",KA_JAVAD,29736,109987
40,289159,['سلامت'],Milad_Mirzazadeh,16806,105991
41,301679,"['پول مفت', 'تکنولوژی', 'ارزدیجیتال']",KA_JAVAD,32110,110359
42,296226,"['تناسب اندام', 'زنانه', 'پوشاک', 'گردشگری']",Z_Mohajeri,619,108535
43,290962,"['مردانه', 'پوشاک']",KA_JAVAD,31375,106689
44,300907,['تکنولوژی'],KA_JAVAD,30880,110189
45,303716,['پول مفت'],sadegh_majidi,25027,69695
46,269443,"['کنکور', 'هیچکدام']",Z_Mohajeri,33286,97284
47,299221,['هیچکدام'],sadegh_majidi,27624,109483
48,299857,"['تکنولوژی', 'کسب و کار', 'هیچکدام']",Z_Mohajeri,2437,109731
49,261037,"['سلامت', 'تناسب اندام']",Z_Mohajeri,25801,95295
50,298699,['پوشاک'],Mohamadreza//None,15,109329
51,298727,['پول مفت'],Mohamadreza//None,2883,109346
52,299375,['مواد غذایی'],Mohamadreza//None,2614,109558
53,303188,['کسب و کار'],Mohamadreza//None,5577,111048
54,297367,"['مردانه', 'پوشاک', 'گردشگری', 'زیبایی', 'تناسب اندام', 'زنانه']",Z_Mohajeri,619,108535
55,301738,"['مردانه', 'پوشاک']",Mohamadreza//None,762,110478
56,287349,"['مسکن', 'مهاجرت', 'گردشگری']",Mohamadreza//None,34866,105267
57,295669,"['مردانه', 'گردشگری', 'خودرو']",Z_Mohajeri,36504,108283
58,300628,['زیبایی'],Mohamadreza//None,36944,110089
59,302170,"['زنانه', 'زیبایی', 'تناسب اندام', 'پوشاک', 'سلامت', 'سلبریتی']",Z_Mohajeri,619,110651
60,299463,"['مهاجرت', 'گردشگری']",Mohamadreza//None,36163,109003
61,299753,"['کسب و کار', 'تکنولوژی']",Mohamadreza//None,36754,109697
62,290040,['هیچکدام'],Z_Mohajeri,12717,106332
63,302167,"['زیبایی', 'زنانه']",KA_JAVAD,619,110651
64,211599,"['پوشاک', 'مردانه']",Mohamadreza//None,6036,75540
65,302345,"['تکنولوژی', 'کسب و کار']",Mohamadreza//None,33079,110719
66,293749,"['تکنولوژی', 'کسب و کار']",Z_Mohajeri,8702,107604
67,300063,['تکنولوژی'],KA_JAVAD,36877,109798
68,292565,['سلامت'],Mohamadreza//None,29189,107223
69,286120,['لوازم منزل'],KA_JAVAD,26356,104682
70,303793,"['پوشاک', 'مردانه']",Mohamadreza//None,36661,108950
71,302750,"['زنانه', 'زیبایی']",KA_JAVAD,35360,110841
72,296172,"['کودک', 'پوشاک']",Mohamadreza//None,619,108500
73,296159,"['پوشاک', 'زنانه']",KA_JAVAD,619,108492
74,292745,"['زیبایی', 'سلامت']",Mohamadreza//None,18797,107273
75,229570,['مواد غذایی'],Mohamadreza//None,16491,83045
76,253829,['مواد غذایی'],Mohamadreza//None,26037,92604
77,292778,['کسب و کار'],KA_JAVAD,27624,94402
78,295048,"['ارزدیجیتال', 'تکنولوژی', 'کسب و کار']",Z_Mohajeri,34327,108050
79,228278,['گردشگری'],Mohamadreza//None,12316,82523
80,299749,['سلامت'],KA_JAVAD,27577,101836
81,252081,['تکنولوژی'],Mohamadreza//None,26476,91884
82,298017,['ارزدیجیتال'],KA_JAVAD,36157,108189
83,282274,"['کسب و کار', 'سلامت']",Mohamadreza//None,29081,103062
84,294139,"['زنانه', 'زیبایی']",Mohamadreza//None,19890,106732
85,278562,['هیچکدام'],KA_JAVAD,12072,101430
86,294608,"['کودک', 'زنانه', 'پوشاک']",Z_Mohajeri,25983,75877
87,302405,['پول مفت'],KA_JAVAD,32575,110756
88,298287,['زیبایی'],Mohamadreza//None,15,109220
89,298742,"['زیبایی', 'سلامت']",Mohamadreza//None,1782,109355
90,297377,['پول مفت'],KA_JAVAD,32575,108865
91,296931,['سلامت'],Mohamadreza//None,12876,100859
92,302542,['پوشاک'],KA_JAVAD,762,110478
93,297747,"['زنانه', 'مردانه', 'پوشاک']",Mohamadreza//None,619,108576
94,286681,['مسکن'],Mohamadreza//None,3998,103646
95,283795,['لوازم منزل'],Mohamadreza//None,19508,91067
96,300197,['هیچکدام'],KA_JAVAD,4469,109883
97,206985,['کسب و کار'],KA_JAVAD,4047,73225
98,298332,['کنکور'],Mohamadreza//None,18981,109058
99,296842,['سلامت'],Mohamadreza//None,20057,88679
0,297798,"['زنانه', 'تناسب اندام', 'سلامت']",Mohamadreza//None,18761,108984
1,296699,"['تناسب اندام', 'سلامت', 'زنانه']",Mohamadreza//None,36382,107857
2,301668,"['ارزدیجیتال', 'پول مفت']",Mohamadreza//None,36907,109875
3,299377,['مواد غذایی'],Mohamadreza//None,2614,109558
4,278549,['سلامت'],Mohamadreza//None,12072,101429
5,130866,['سلامت'],Mohamadreza//None,7962,40159
6,278008,['سلامت'],Mohamadreza//None,12072,101431
7,302350,['پول مفت'],Mohamadreza//None,29099,110727
8,285643,['مواد غذایی'],Mohamadreza//None,20160,80552
9,301366,"['زنانه', 'پوشاک', 'زیبایی']",Mohamadreza//None,619,110401
10,303195,"['مردانه', 'پوشاک']",Mohamadreza//None,619,110395
11,248879,"['مردانه', 'زیبایی']",Mohamadreza//None,6101,86577
12,284874,"['مردانه', 'زیبایی']",Mohamadreza//None,19890,104080
13,299589,['کودک'],Mohamadreza//None,7963,109661
14,293756,"['زنانه', 'زیبایی']",Mohamadreza//None,4425,86955
15,290852,['ارزدیجیتال'],Mohamadreza//None,35865,106627
16,302058,['هیچکدام'],Mohamadreza//None,6550,110604
17,299489,"['زیبایی', 'سلامت']",Mohamadreza//None,16211,109607
18,288243,['تکنولوژی'],zahrabgh76,27492,104842
19,288022,['زنانه'],zahrabgh76,35508,105544
20,298193,['تکنولوژی'],zahrabgh76,31136,101622
21,285377,['هیچکدام'],zahrabgh76,23573,104350
22,263281,['ارزدیجیتال'],zahrabgh76,228,92761
23,299546,['زنانه'],ahmadreza_76,35868,109643
24,253877,['مواد غذایی'],ahmadreza_76,26037,92604
25,289880,['تکنولوژی'],ahmadreza_76,35909,106261
26,294524,['زیبایی'],ahmadreza_76,6101,106944
27,290162,['مردانه'],ahmadreza_76,34533,106373
28,299831,['زیبایی'],ahmadreza_76,619,108541
29,300065,['لوازم منزل'],ahmadreza_76,22472,109657
30,279190,['سلامت'],ahmadreza_76,32077,94113
31,300712,['ارزدیجیتال'],ahmadreza_76,36458,108374
32,287001,['هیچکدام'],ahmadreza_76,29268,105099
33,301348,['پوشاک'],Ardelmah,619,110392
34,175203,['کسب و کار'],Ardelmah,4047,58395
35,278110,['مواد غذایی'],Ardelmah,8743,101476
36,300557,['مواد غذایی'],Ardelmah,4083,110044
37,310338,['کسب و کار'],Ardelmah,892,113753
38,310027,['کسب و کار'],Ardelmah,5216,113625
39,310128,['کسب و کار'],Ardelmah,36882,112716
40,121686,['لوازم منزل'],mahssa_abasi,13960,36633
41,305886,['زیبایی'],mahssa_abasi,19890,102872
42,307894,"['سلامت', 'تکنولوژی']",mahssa_abasi,20447,112743
43,308106,"['زنانه', 'پوشاک']",mahssa_abasi,15454,112882
44,309961,"['زنانه', 'پوشاک']",mahssa_abasi,11400,112647
45,255533,['لوازم منزل'],mahssa_abasi,2894,81414
46,305773,"['تناسب اندام', 'سلامت']",mahssa_abasi,20057,88679
47,301034,"['مردانه', 'زیبایی']",mahssa_abasi,20865,67108
48,303666,['سلامت'],armin_mohammadi95,32445,111280
49,271041,"['کسب و کار', 'پول مفت']",mahssa_abasi,33648,98788
50,283965,['مواد غذایی'],armin_mohammadi95,4098,103696
51,282653,['کسب و کار'],mahssa_abasi,12740,103205
52,307005,['کنکور'],mahssa_abasi,3484,112299
53,304847,['ارزدیجیتال'],mahssa_abasi,16699,106953
54,308058,['کنکور'],mahssa_abasi,37574,112625
55,302646,['ارزدیجیتال'],mahssa_abasi,25258,107583
56,307885,['کسب و کار'],mahssa_abasi,3037,112809
57,307719,"['سلامت', 'زنانه']",mahssa_abasi,9177,112379
58,305254,['پول مفت'],mahssa_abasi,32312,95958
59,299216,['کنکور'],mahssa_abasi,1603,109484
60,305305,['تکنولوژی'],mahssa_abasi,7554,111956
61,244841,['تکنولوژی'],mahssa_abasi,7188,54658
62,284976,['سلامت'],mahssa_abasi,26180,99405
63,306163,['کنکور'],mahssa_abasi,18608,110209
64,300286,['تکنولوژی'],mahssa_abasi,34973,106504
65,308057,['کنکور'],mahssa_abasi,19064,112857
66,304988,['کنکور'],mahssa_abasi,18608,110209
67,308168,"['کودک', 'پوشاک']",mahssa_abasi,25628,72203
68,263116,['ارزدیجیتال'],mahssa_abasi,32312,95962
69,245183,['لوازم منزل'],mahssa_abasi,31244,89303
70,307748,['تکنولوژی'],mahssa_abasi,13148,112749
71,305303,['تکنولوژی'],mahssa_abasi,7554,111956
72,308902,['سلبریتی'],mahssa_abasi,36882,112716
73,309867,['زیبایی'],mahssa_abasi,20711,102766
74,308618,"['سلامت', 'زیبایی']",mahssa_abasi,12876,86245
75,308557,['کودک'],mahssa_abasi,4762,20071
76,308726,['لوازم منزل'],mahssa_abasi,26533,86521
77,307514,['زیبایی'],mahssa_abasi,34071,106117
78,308412,"['پوشاک', 'زنانه']",mahssa_abasi,619,113031
79,309851,"['سلامت', 'زیبایی']",mahssa_abasi,35684,113374
80,308601,"['زیبایی', 'سلامت']",mahssa_abasi,12876,100846
81,310115,['کسب و کار'],mahssa_abasi,36882,112716
82,307856,['تکنولوژی'],M//None,37612,112795
83,270270,['پوشاک'],M//None,32363,98482
84,309482,['هیچکدام'],M//None,30595,113426
85,308699,['ارزدیجیتال'],mahssa_abasi,36777,110173
86,309295,"['سلامت', 'زیبایی']",mahssa_abasi,619,113055
87,305302,['تکنولوژی'],M//None,7554,111956
88,269315,['پوشاک'],mahssa_abasi,32363,98063
89,226967,['گردشگری'],mahssa_abasi,21733,81709
90,270346,['تناسب اندام'],mahssa_abasi,32971,98528
91,308379,['پول مفت'],mahssa_abasi,13489,84264
92,309678,"['سلامت', 'زیبایی']",mahssa_abasi,11380,96321
93,269955,['زنانه'],M//None,5190,98359
94,308289,['ارزدیجیتال'],mahssa_abasi,31477,112900
95,308249,['لوازم منزل'],mahssa_abasi,23322,70597
96,309354,['کودک'],mahssa_abasi,10847,105945
97,309870,['سلامت'],M//None,31132,113377
98,309504,['لوازم منزل'],mahssa_abasi,23759,113447
99,309170,['مواد غذایی'],mahssa_abasi,34940,113116
0,308982,['پوشاک'],M//None,762,113228
1,308312,['لوازم منزل'],mahssa_abasi,8532,109190
2,309588,['بورس'],mahssa_abasi,31943,93337
3,309259,['تکنولوژی'],mahssa_abasi,27920,111261
4,297773,['لوازم منزل'],mahssa_abasi,35227,108970
5,308279,['تکنولوژی'],mahssa_abasi,16151,112956
6,286465,['تکنولوژی'],mahssa_abasi,35151,104862
7,308295,['تکنولوژی'],mahssa_abasi,812,112961
8,309921,"['تکنولوژی', 'کسب و کار']",mahssa_abasi,37835,113513
9,309209,"['تکنولوژی', 'کسب و کار']",mahssa_abasi,14973,113333
10,289794,['کسب و کار'],mahssa_abasi,9296,84515
11,308636,"['کسب و کار', 'تکنولوژی']",mahssa_abasi,3043,113128
12,308838,['کنکور'],mahssa_abasi,9847,113170
13,309589,['زیبایی'],M//None,36555,113468
14,307918,['تکنولوژی'],mahssa_abasi,21320,58645
15,309705,['کسب و کار'],mahssa_abasi,37634,113521
16,309818,"['تناسب اندام', 'سلامت', 'زیبایی']",mahssa_abasi,24015,113493
17,308954,['زیبایی'],M//None,37743,113216
18,279416,['تکنولوژی'],M//None,17839,101844
19,309284,['هیچکدام'],Zeinabrez,15606,113113
20,309237,['تکنولوژی'],M//None,37210,111540
21,308421,['کسب و کار'],M//None,28240,110981
22,271984,['زنانه'],Zeinabrez,26495,99164
23,308310,['لوازم منزل'],M//None,8532,109190
24,308717,"['تناسب اندام', 'مردانه']",Zeinabrez,9177,113109
25,309499,['گردشگری'],M//None,5782,85630
26,307746,"['گردشگری', 'مسکن']",Zeinabrez,1268,107786
27,309424,['مواد غذایی'],M//None,28415,101370
28,210277,['مهاجرت'],M//None,10378,74914
29,248015,['تکنولوژی'],Zeinabrez,2533,90505
30,299575,['سلامت'],kimiya_ltf,25801,108782
31,239005,['تکنولوژی'],M//None,16871,84889
32,308293,['تکنولوژی'],Zeinabrez,16151,112956
33,309498,['کسب و کار'],M//None,22928,91264
34,279427,['لوازم منزل'],kimiya_ltf,34655,101871
